file,text,topic_cluster_id,topic_label,era,era_label
Nationalists Oust Taipei Mayor in Vote Watched by China.txt,"ï»¿
The Nationalist Party challenger unseated Taipei's popular Mayor today in a suspenseful election that was closely watched here and abroad because of its possible effects on Taiwan's relations with mainland China.
Defeating the incumbent by a surprising 51 percent to 46 percent, according to unofficial results, the challenger, Ma Yin-jeou, 48, established himself as a new star of the Nationalist Party.
""It doesn't matter whether you voted for me or not, my victory is everybody's victory,"" he said this evening before tens of thousands of wildly celebrating supporters in midtown Taipei.
Beyond the mayoral contest, the Nationalist Party reasserted itself across much of Taiwan today. 
In elections for the national legislature, which was expanded to include 225 representatives this time, the party won a commanding 123 seats, according to preliminary results.
But it was the mayoral contest, which had been considered too close to call before today, that had captivated the country. 
By defeating Chen Shui-bian, 47, Mr. Ma set back the career of a man considered a major contender for the Presidency in elections in March 2000.
Mr. Chen's Democratic Progressive Party pledges to seek eventual independence from mainland China, which regards Taiwan as a renegade province. 
Its ascension to national power would raise tensions across the Taiwan Strait.
The Nationalist Party, or Kuomintang, while promoting Taiwan's separate status in the world, is formally committed to eventual reunification with the mainland. 
This symbolic gesture is considered crucial by China, which threatens to attack if Taiwan ever declares legal independence.
""The voters are giving the Kuomintang another chance,"" said Andrew Yang, a political scientist at National Sun Yat-sen University in Kaohsiung. 
But Mr. Yang said the approval of many voters was contingent on further efforts by the party to rid itself of cronyism, to make its internal operations more democratic and to define a program for the future.
Today's elections were a major setback for the Democratic Progressive Party, which was born in the 1980's in opposition to the Nationalist dictatorship that dated to 1949, when Chiang Kai-shek fled the Communist victory on the mainland.
Chen Shui-bian, 47, became Taiwan's first directly elected Mayor in 1994 and won high public approval for improving traffic flows and attacking vice. 
But some saw him as high-handed and he lost ground today in former strongholds, where his efforts to suppress karaoke bars and prostitution cost jobs.
He met his match in Mr. Ma, a former Justice Minister and a graduate of Harvard Law School who is known for his scrupulous honesty. 
There were few substantive issues in the campaign, with Mr. Ma promising to do a better job and make Taipei a ""world class city.""
Handsome and vigorous, he used a drawing of a jogger as his campaign logo.
Mr. Ma was greatly helped today as many members of the New Party, -- which comprises breakaway Nationalists who are strong supporters of reunification with the mainland -- deserted their own candidate to support him and insure the defeat of Mr. Chen. In legislative elections, too, the New Party suffered a collapse.
Mr. Ma overcame a feared bias against ""mainlanders"" -- those from families that fled China in 1949, who are sometimes resented by the majority of ""native"" Taiwanese. 
Mr. Ma was born in Hong Kong and moved here when he was one.
""We are going to work with you all together,"" he said in his victory speech tonight, extolling his ethnically inclusive new concept of a ""new Taiwan person.""
At one point he switched from Mandarin Chinese to the Taiwan dialect.
Taiwan's popular President, Lee Teng-hui of the Nationalist Party, says he will step down after this term. 
Within Nationalist Party circles Mr. Ma is considered too young and inexperienced to run in 2000, and he has not been close to Mr. Lee or the party establishment.
But his victory and the party's strong national showing today have prevented a serious crisis of confidence in the party. 
Vice President Lien Chan and another party heavyweight, James Soong, are considered leading contenders for nomination for the 2000 race.
At the same time, Mr. Chen remains the best-known opposition figure, popular in much of Taiwan, and political experts here do not count him out as a candidate in 2000.
Before a dejected crowd tonight, Mr. Chen offered congratulations to Mr. Ma and said, ""I hope he can fulfill the city's expectations.""
""Although I lost,"" he said, ""I feel my team has done a good job in making Taipei a better place to live.""
In a rare plus for the Democratic Progressives, Frank Hsieh, their candidate for Mayor of the second-largest city, Kaohsiung, was a surprise victor by a narrow margin over the Nationalist incumbent, Wu Den-yih. 
After a week of frenzied campaigning, Taipei was quiet earlier today, its residents strolling to neighborhood polling places in schools, fire stations and temples where they stamped their choices for mayor, city council and the national legislature on long paper ballots.
Many voters marveled at a democratic process that in just one decade has become deeply ingrained.
Only in the late 1980's did the Nationalists -- who had firmly ruled Taiwan since they fled the mainland in 1949 -- give free reign to the building opposition. 
The first direct legislative elections were in 1991, the first mayoral elections in the two major cities in 1994, and the first Presidential election in 1996.
Vote-buying has been a problem in elections here, especially on the part of the wealthy and well-organized Nationalists, but is declining and mainly confined to rural areas.
""Now, the elections are peaceful and well organized, and after we get the results everyone will accept them,"" said Tseng Li-ming, a 64-year-old bank officer, as he left the midtown college where he voted.
""And if you don't do a good job, you'll get voted out,"" he said.",0,mr,CLINTON,Clinton (1993-2000)
"NEIGHBORHOOD REPORTS_ LIVINGSTON_Tea House of Hearing Pines, And Garden, Take Shape.txt","ï»¿
Under a burning sun last week, 34 specially chosen workers from China -- 8 carpenters, 7 bricklayers, 6 painters, 3 rock positioners, 3 pavers, 2 project managers, 2 landscape architects, a brick polisher, a stonecutter and a chef -- labored to bring a little bit of the Ming Dynasty to Staten Island.
Before they are done in November, six more artisans from China will join them on the project they started on June 15: a $4 million cedar, brick and stone evocation of a Chinese scholar's garden from mid-15th-century China. 
Part of the Staten Island Botanical Garden, it will open to the public next spring for exhibitions and seminars on subjects like Chinese horticulture.
Based on Taoist ideas of how to promote meditation and reflection and on 2,000 years of Chinese design tradition, the one-acre garden will be the kind of sanctuary that renowned scholars specializing in literature, mathematics and Confucian philosophy might receive from the emperor if they were court favorites, or that prosperous families might build using their own money.
The Chinese artisans were handpicked for their skills by Landscape Architecture Corporation in Beijing, and come mostly from Suzhou, about an hour north of Shanghai, which is renowned for its gardens. 
Most have had experience building Chinese gardens in other countries like Canada, Japan and Singapore.
The project was conceived 12 years ago, said Frances Huber, 47, president of the botanical garden. 
Ten years ago, an expert in feng shui, the Chinese art of balancing the unseen forces of landscape, buildings and people, chose the most auspicious spot for the 8,000-square-foot garden.
An imposing array of materials -- in 44 containers, each the size of a medium-size U-Haul truck -- took a month to travel by ship from Suzhou to Port Elizabeth, N.J. 
Twenty containers have 350 tons of rock from the Tai Lake region of southern China, 10 contain wooden beams, mostly cedar; 6 have roofing materials, and 2 have hand-cast windows.
The crew members work as they do in China, from 7 A.M. to 7 P.M., with a two-hour break for lunch and a nap. 
Although each worker has specialties, most typically work on many parts of the project, since nothing is prefabricated.
The painters mix their own paint to get the historically correct reddish-brown hue. 
Those working on the beams of the Tea House of Hearing Pines do not use glue or nails, but rely on hand finishings and exact fit. 
The three rock positioners place the stones, with the help of a mechanical crane, around the Reflecting Lake to harmonize with the universe and their own esthetic judgment.
The men live on the grounds in nearby cottages. 
They have their own chef, Zhang Yong, to prepare Suzhou-style cuisine like marinated cabbage and stir-fried eels. 
Mr. Zhang gets his food from Chinese stores in Brooklyn and Manhattan.
""He makes everyone happy,"" said Liu Yinbai, 35, a project manager. 
And what about the Chinese restaurants of Staten Island?
""They're not Chinese,"" Mr. Liu said, shaking his head.
For their often backbreaking work, the artisans are paid 2,000 yuan a month, more than double their usual monthly wage of 800 yuan, or about $100, said Du Gen Xing, the other project manager. 
They telephone their families every week or so and joke that much of their bonus goes to A.T.&T. 
On breaks, they have visited Wall Street, the Statue of Liberty and the Metropolitan Museum of Art.
""But what we are really looking forward to,"" Mr. Du said, ""is Atlantic City.""Â Â Â ANTHONY RAMIREZ",2,mr,CLINTON,Clinton (1993-2000)
"NEIGHBORHOOD REPORT_ CHINATOWN_Plenty of Banks, But Fewer Loans.txt","ï»¿
Along Canal Street in Chinatown, banks now outnumber restaurants. 
At the intersection of Mott, rival branches occupy all four corners: Chase, Chemical, Abacus and United Orient. 
The bank proliferation in the last decade has been fueled by waves of immigration and investment from Hong Kong, Taiwan and China that have doubled deposits in Chinatown to $4 billion.
But Federal and state regulators say that some banks are not reinvesting enough of that money locally in loans. 
""It's a major concern,"" said David Chen, executive director of the nonprofit Chinatown Planning Council. 
""There's a real problem for a great number of banks who may be getting all this business but not doing adequate outreach.""
The United States Comptroller of the Currency gave ""needs to improve"" ratings -- the second lowest of four ratings -- to three Chinatown banks: Bank of East Asia, Bank of China and Ka Wah. 
New York regulators gave a similar designation to United Orient. 
Comparisons with banks in other parts of the city are hard to make because many operate branches citywide and receive one overall rating. 
The ratings do not incur direct penalties but can hurt a bank's application for new branches.
Critics say the lending policies reflect bias. 
A study covering 1987-89 found that Chinatown banks not owned by Chinese or Chinese-Americans issued fewer home mortgages in the neighborhood than Chinese banks. 
Chinatown does pose hurdles, say people who have studied the issue: 95 percent of the residents are renting, so have no mortgages, and banks are often geared to big businesses, not the small ones common in the area.
Some banks have already made changes, said Christopher Kui, executive director of Asian Americans for Equality, a nonprofit organization that works with banks to finance housing and small businesses. 
""Now banks are approaching us to do deals, so we're seeing progress,"" he said.
Competing for a share of Chinatown's lucrative savings market, domestic and foreign banks now have 41 branches in the community, making it one of the most densely packed banking zones outside Wall Street. 
Some branches have traditional Chinese architecture, but most are sleek, modern offices of marble, glass and brass. 
On the signs, Chinese characters have at least equal billing with English letters.
""Our employees are not only bilingual but speak about seven different dialects,"" said James R. LoGatto, an executive vice president at Republic Bank for Savings, which has a major stake in Chinatown. 
Its branches include the big-domed former Manhattan Savings Bank, at Canal and the Bowery.
Saving is a Chinese tradition. 
Even conventional bankers' hours are suspended in Chinatown, with many branches open evenings and weekends for late-working garment and restaurant employees and for Chinese-Americans in the suburbs and other boroughs who return for shopping and business.
""You really have to become part of the community and the culture,"" Mr. LoGatto said.
Â Â Â BRUCE LAMBERT",1,hong,CLINTON,Clinton (1993-2000)
"NEIGHBORHOOD REPORT_ FLUSHING_No No. 4, and Don_t Even Think of Giving Him a Green Hat.txt","ï»¿
How do you advertise to the thousands of Chinese immigrants in Flushing?
Some simple tips, to begin with. 
Avoid the number four, which means death. 
Just as many buildings here have no 13th floor, many Chinese high-rise elevators jump from the third to fifth floor, says Roger Lo, an advertising agent in Flushing. 
But lucky numbers, like six and eight, are sprinkled liberally in ads.
""Chinese businesses like to have telephone numbers beginning with 666,"" says Margaret Lo, his wife and business partner. 
Mr. Lo adds, ""It's simple.""
Simple for them, maybe.
The Los run Solomon Advertising, one of the city's few agencies that specialize in marketing to the burgeoning Asian immigrant groups. 
Because of language and cultural differences, the thousands of new arrivals from Korea, Taiwan or China in the last decade remain an elusive market for non-Asian businesses. 
But because they are comparatively affluent consumers, they have attracted the attention of marketers. 
On the city's Asian-language television channels, for example, viewers are bombarded with ads from AT&T and MCI urging them -- in their own language and with Asian actors -- to call someone across the Pacific.
Paul Sladkus, a Manhattan advertising-agency owner who has studied the buying tastes of Asian-Americans, says that because the United States' Asian population more than doubled since 1980, to seven million in the 1990 census, the majority still preserve the values of their native countries.
""So even for those who want to get out of Chinatown or Flushing, the focus in reaching that community is to target them in their own media and language,"" says Mr. Sladkus, whose agency holds the Asian accounts for Sprint and Western Union.
That is why Mr. Lo, who came from Taiwan 13 years ago, says he started his agency 6 years ago. 
Perusing the Chinese-language dailies, listening to the radio and watching television, he says he saw many ads that simply translated from English to Chinese and did not account for cultural preferences. 
In an industry where the subtlest nuances and imperceptible suggestions can mean the difference between a successful and unsuccessful marketing campaign, the unsophisticated ads held little promise.
The Los work according to a host of unusual rules of thumb, both musts and musts to avoid. 
Lucky colors, especially red, are splashed in newspaper advertisements. 
And in what will no doubt come as a shock to the Irish, ads directed at the Chinese will never, never, show green hats. 
In Chinese culture, a green hat is considered one of the cruelest of all imaginable insults: It implies that the wearer is being cuckolded.
The Los' non-Asian accounts have included Flushing's Queens County Savings Bank and Woodner House Condominium in Flushing.
In what he describes as his most successful campaign, Mr. Lo says he revamped a unsuccessful newspaper ad that was placed in a Chinese-language newspaper and showed the high-rise condominium against the glittering, nighttime Manhattan skyline. 
Instead, he inserted a photo emphasizing the interior's spaciousness, included Chinese models, and underlined the high-rise's conveniences. 
""Chinese immigrants want something real,"" Mr. Lo says, clenching his fist. 
""If they spend $1, they want $1 in value.
""Many of them, even the ones who are rich, work 12 hours a day. 
They don't have time to open the curtains to enjoy the view.""
Once all the cultural hurdles are overcome, however, there is no guarantee of success.
Richie Rada owns Utopia Lanes, a bowling alley in Jamaica Estates. 
Seeking to attract Chinese bowlers, he placed ads by the Los in a Chinese daily, and attracted seven Chinese groups in the first month.
""But they didn't come back,"" Mr. Rada laments. 
""The ads drew them here. 
But, of course, when they got here, none of us spoke Chinese.""Â Â Â NORIMITSU ONISHI",1,hong,CLINTON,Clinton (1993-2000)
NEIGHBORHOOD REPORT_ FLUSHING_Warlord_s Son Pursues Peace as a Rector.txt,"ï»¿
Founded in 1702 by the Society for the Propagation of the Gospel in Foreign Parts as a mission of the Church of England, St. George's Parish could have hardly imagined itself conquered by a Chinese-American rector some 300 years later .
But then again, growing up as a son of a minor warlord who had ruled parts of the Guandong Province in China, the Rev. Franco Kwan, 46, never dreamed of leading a flock of Episcopal congregants either. 
A grander goal beckoned throughout much of his childhood, which was spent in a village in the New Territories section of Hong Kong.
""I wanted to reunite China and lead the country,"" Mr. Kwan, the parish's first Chinese-American rector-elect, recalled with a hearty chuckle one recent afternoon. 
That goal took him to the University of Chinese Culture in Taiwan, from which he earned a bachelor's degree in political science in 1976.
But the lack of wealthy, powerful political patrons quickly forced him onto a divine path that took him across Hong Kong and Taiwan to New York over the last two decades. 
These days he contents himself with the lesser task of unifying the three factions that make up his congregation: an English-speaking group, made up of longtime residents and recent immigrants from the Caribbean; a Spanish-speaking group, and the Chinese-speaking group.
Until 20 years ago, St. George's Parish catered to the pillars of Flushing society, said Kevin H. Cruz, a member of the vestry, the parish's governing body. 
But the arrival of middle-class and poorer immigrants changed the parish composition and caused resentment among old-timers. 
""Initially there was some animosity,"" said Gladys Field, chairwomen of the search committee. 
""People felt they got along nicely and that they didn't need somebody else.""
Although that sentiment has subsided a little, the three groups now operate separately for the most part.
In 1988, Mr. Kwan came to St. George's as a vicar at the behest of the Diocese of Long Island to help revitalize the congregation, which had dwindled to 100, as a result of the white flight, from its heyday of 400. 
Today, membership has climbed back to about 250.
This helped him beat out 12 other applicants earlier this month to take the position left vacant by his predecessor, who retired three years ago.
""We wanted someone who is either bilingual in Chinese-English or Spanish-English and with substantial experience in community outreach to fulfill the needs of the community,"" Mr. Cruz said.
With a charitable wave of the hand, Mr. Kwan, who is fluent in English, Cantonese and Mandarin, says he does not hold a grudge against those who still feel bitter about his appointment. 
Instead, he will focus on renovating the three parts of the church -- the Gothic Revival main church, the Romanesque old parish house and the Tudor revival new parish house -- for its 300th birthday. 
""I want to create a godly love fellowship in the parish as well as in the community,"" he said. 
""We also need to create a service center to help enrich the lives of people in the parish and in the community.""Â Â Â JANE H. LII",0,mr,CLINTON,Clinton (1993-2000)
NEIGHBORHOOD REPORT_ LITTLE ITALY_CHINATOWN_Some Merchants See Bias As City Cracks Down on Facades.txt,"ï»¿
A city crackdown on Chinese-owned stores in Little Italy has sparked tensions in the neighborhood, with Chinese businessmen asserting they were singled out.
City inspectors descended on Mott Street on Feb. 
22 and March 1, issuing more than 220 violations to merchants between Hester and Grand Streets. 
The sweep involved nine city agencies, including the Departments of Consumer Affairs, Buildings, Traffic, Fire, Sanitation and Health.
""We tried to work through this voluntarily and that has failed,"" said Rudy Washington, deputy mayor for community development and business services. 
""It was decided we had to coerce people into compliance.""
Cathy Glasson, who has lived on Grand Street for three decades, said the open-air markets were making life unbearable. 
""Mott Street has been transformed into something like the Fulton Fish Market,"" she said. 
""I've seen rats swarming.""
Many Chinese merchants were cited for altering storefronts in violations of rules governing what is known as the Special Little Italy District. 
The district was created in 1977 to preserve the area's historical and cultural character, at about the same time that Chinese-owned stores began spilling into traditional Little Italy.
""Little Italy is now drastically different,"" said Phillip Wong, assistant secretary to the Chinese Consolidated Benevolent Association, one of the area's most influential groups. 
""This part of Chinatown should no longer be a part of the special district.""
""I'm sure there are people who believe the original neighborhood has been denigrated because Chinese people have moved in,"" Mr. Wong said. 
Some Mott Street merchants said they thought the crackdown was racist.
But Mr. Washington said, ""Racism has nothing to do with it.""
The city's action, he said, was ""simply a question of quality of life and public safety.""
Some local officials said the assertion of racism was used as an excuse for avoiding responsibility. 
""A number of individuals, for their own reasons, seem willing to push this into a racial confrontation,"" said Councilwoman Kathryn E. Freed.
Anne Compoccia, president of the Little Italy Chamber of Commerce and chairwoman of Community Board 1, which covers part of Chinatown, said: ""This Chinese versus Italian thing is reprehensible. 
We complement each other with tourism.""
On Tuesday, Po C. Shum, an owner of a Mott Street seafood store, told members of Community Board 2 that the fines could put him out of business. 
Like many merchants on the block, he removed the original facade several years ago without permits.
""These are old buildings, and we can't just put it back,"" he said. 
""It would cost thousands of dollars just to research.""Â Â Â DENNY LEE",2,mr,CLINTON,Clinton (1993-2000)
NEIGHBORHOOD REPORT_ LOWER MANHATTAN_As Chinatown Moves North.txt,"ï»¿
Mitch Perl, general manager at Cala Di Volpe, an elegant SoHo restaurant, says two Broome Street vegetable wholesalers are spoiling his business. 
First, there is the stench from vegetables stored on the sidewalk. 
Then, there are the delivery trucks that block the view of the restaurant, at the corner of Broome and Crosby Streets.
""We offer outdoor dining,"" said Mr. Perl. ""It makes the place look like Hunts Point.""
But Nann Chan, the co-owner of World Farm, one of the wholesale operations that is the target of complaints from SoHo residents, says she is being harassed because she is Asian. 
""One man come in and said, 'Go back to China,' and curse me,"" she said in halting English. 
""We clean up after loading and unloading. 
It's not a problem.""
With Chinatown's expansion into Little Italy and eastern SoHo, Asian merchants are clashing more and more with their neighbors over quality-of-life issues. 
Artists, gallery owners and restaurateurs in SoHo have complained vociferously. 
So have members of the Grand Street Association, formed to battle the problems in what is technically Little Italy, but is for all practical purposes now Chinatown. 
Because of the complaints, the police issued 203 summonses to merchants in March and April.
On the congested streets of Little Italy and Chinatown, the environmental violations are pervasive. 
Merchants throw fish guts and vegetable debris in the street and down sewers, causing the latter to back up. 
Produce and fish are sold from the back of trucks, illegally parked and double-parked on narrow streets. 
Peddlers clog sidewalks, despite the opening last fall of an open-air market in Sara Delano Roosevelt park, created to relieve the problem. 
Many merchants have turned their storefronts into warehouses and now sell produce, fish and meat from sidewalk displays, spilling blood and brine onto the street.
""No one does enforcement in Chinatown,"" said Councilwoman Kathryn E. Freed. ""A guy using a wooden board instead of an aluminum board at the San Gennaro festival will be issued a summons. 
But a Chinese guy selling unwrapped beef on a cardboard box is allowed to do so. 
It's an interesting form of reverse racism. 
Why is it okay for Chinese people to get sick?""
There is a cultural element to the schism, said Ning Zhou Zhang, who runs the Roosevelt market. 
""In the southern part of China, business is conducted just like in Chinatown. 
They put their merchandise outdoors, because there is no air conditioning.""
But Ms. Freed doesn't think the cultural argument holds up. 
The Chinatowns in San Francisco, Boston and Los Angeles are clean and orderly, she said.
Peter Eng, the son of Chinese immigrants and a member of the Grand Street Association, says he believes some Asian merchants have unfairly accused their neighbors of racism when they are told to clean up their act. 
""They'll say things like the Italians are jealous of our prosperity,"" he said. 
""These are some of the same people who raise their kids in the suburbs. 
And their kids won't come into Chinatown because they think the people who live here are dirty.""Â Â Â MONTE WILLIAMS",2,mr,CLINTON,Clinton (1993-2000)
"NEIGHBORHOOD REPORT_ LOWER MANHATTAN_New Chinese Market_ Sellers Are Ready, Buyers Rare.txt","ï»¿
At the new vendors' market in Sara Delano Roosevelt Park on the Lower East Side, Cheng Kin Wah flipped mounds of fried rice and two kinds of noodles on a big grill while his helper fried chicken wings in a large wok (four for $1).
For an hour, the stand was never idle; in fact, the line was at times three or four deep.
But Mr. Wah, who used to run a stand on bustling Canal Street, said volume was only ""so-so.""
And while dozens of vendors occupy the stands, with bargains ranging from fresh squid at $1 a pound to down-filled coats for $40, Mr. Wah is by far the busiest.
The market, one of several created by the city to clear unlicensed vendors from the streets, opened on Oct. 
10, next to the Grand Street subway stop and a block east of Chinatown's teeming Bowery. 
The entrance is dressed up with red flags and ""Roosevelt Market"" emblazoned on banners in English letters and Chinese characters in bold red. 
Inside, 84 stalls are laid out in wide aisles under white tents. 
The larger spaces, 10-by-10 feet, go for $350 a month; the smaller, 5-by-10, for $200. 
Almost all, said Ningzhou Zhang, the director, have been rented.
Some merchandise has a strong ethnic bent, like Chinese periodicals, dried Asian herbs, radishes thicker than baseball bats, foot-and-a-half-long green beans and raw lily roots. 
Other items are aimed at a broader audience, such as hats, plants, bras, jewelry and baby clothes. 
There are tube socks, six pair for $4.50, and a somersaulting Barney-clone toy for $5 -- batteries included.
But sales have been thin, merchants say.
""Pretty slow,"" Jimmy Chan said during a recent noon hour while he waited on a trickle of customers at his produce stand, where he works seven days a week. 
""Business is getting a little bit better, but still not enough to cover expenses"" and draw a salary, he said.
Raymond Ng figures his sneaker stand's overhead of rent, storage and insurance at $24 a day and says his sales average only three or four pairs a day. 
""Most people are losing money,"" he said.
Weekend subway closings for repairs have hurt the market on what should be its peak days, a problem expected to end when work is completed next month. 
But the market's operator, the University Settlement Society, says the situation is improving as word spreads and start-up problems are addressed. 
The vendors worry that any gains may be offset by winter weather.
The need to promote the market, which is enclosed by a brick wall and recessed below grade, is evident just across the street. 
Albert Leung of Queens, who was waiting at the corner of Chrystie on Friday while his wife shopped inside a store, said they were unaware of Roosevelt Market. 
Another passing shopper, Jiewei Zhou of Brooklyn, also did not know about it. 
Now, though, he said he would certainly check it out.Â Â Â BRUCE LAMBERT",2,mr,CLINTON,Clinton (1993-2000)
NEIGHBORHOOD REPORT_ MANHATTAN UP CLOSE_Chinatown Rallies in School Race.txt,"ï»¿
The campaign start drew many of Chinatown's most prominent civic and business leaders to the 31 Division Dim Sum House. 
They listened to speeches, drank tea and worked on platters of dumplings, chow fun and Italian pastries. 
More than a half-dozen reporters and photographers from the Chinese-language press observed the event.
The candidate, in a fuchsia suit with a floral corsage, sat at a long, red-clothed table under banners in Chinese and English: ""The Committee to Re-Elect Po-Ling Ng to Community School Board No. 2.""
In most neighborhoods the opening of a school board campaign attracts little notice. 
But in Chinatown, where no Chinese-American candidate has ever been elected to the Council, State Assembly or State Senate, the school board race has taken on special importance. 
As one of the neighborhood's few Chinese-American elected officials, Ms. Ng is a familiar voice on Chinese radio and television programs. 
And while more than a third of District 2's pupils are Asian, she is the only Chinese-American candidate.
""I'm really thinking about new immigrants, because many go to public school,"" Ms. Ng said last week. 
""Many have a good I.Q. and are good in math and science but have trouble reading, writing and speaking. 
Bilingual education is a bridge to help them. 
Not just Chinese students, but Hispanic and Latino students as well.""
Ms. Ng has served on the board for 14 years. 
In the ""1996 National Asian Pacific American Directory,"" a guide to Asian officials across the country, she is one of only 33 Asian officials listed in New York State.
So Ms. Ng's candidacy has united factions of Chinatown that are sometimes at odds with one another. 
Her party on March 22 at the dim sum parlor drew both the old guard -- like leaders of the Chinese Consolidated Benevolent Association, an umbrella group that was founded in 1890 -- and officers of social service organizations that have sprung up in the last three decades.
Ms. Ng, 54, grew up in Hong Kong, where she taught school and ran a Y.M.C.A. program for troubled children. 
In New York since 1967, she began working for the Chinatown Planning Council, which provides social services. 
She now directs its Project Open Door center for the elderly and helped lead its fight to expand into the old police building on Grand Street. 
After her husband died, she reared her four children on her own. 
They attended District 2 elementary schools and then Stuyvesant High School and Bronx High School of Science.
""No votes, no voice,"" Ms. Ng told the crowd in Chinese. 
But she was preaching to the choir. 
The bigger test will be on May 7, when parents and voters go to the polls.
Ms. Ng's campaign manager, May Chin, said that getting the 5,000 votes needed to win will be a challenge. 
""We estimate that there are about 10,000 registered voters in Chinatown,"" said Ms. Chin, who works for Unite, the garment union, which has many members with children in District 2. 
""We usually get about 2,000 votes from Chinatown and get the rest by running on a slate.""
Ms. Ng is running on the Advocates for Better Community Schools slate, which has a majority on the District 2 board. 
Nonregistered voters with children in District 2's schools can also vote, but not many do so. 
""I don't know why more people don't come out,"" Ms. Ng said.Â Â Â MICHAEL COOPER",-1,Outlier,CLINTON,Clinton (1993-2000)
"NEIGHBORHOOD REPORT_ NEW YORK UP CLOSE_As Crimes Decline, Chinese Thank Two Detectives.txt","ï»¿
They may be strangers to most of the city. 
But Edward Miller and Peter Tartaglia have made a name among Chinese in New York as two of the toughest detectives who deal with Chinese gangs. 
Their recent retirement brought out emotional farewells from Chinese New Yorkers.
""They've done something that many could not accomplish before,"" said Steven Wong, a leader of the Fujianese Chinese.
For years, Chinese restaurants and grocery stores were easy targets for extortion payments that started around $100 a week to Chinese gangs. 
In the early 1990's, the gangs began to rob homes and kidnap illegal immigrants from Fujian for ransoms of upward of $20,000. 
Out of fear of retribution, many victims did not report the crimes.
As a lead Asian gang detective in the Brooklyn Robbery Squad since 1989, Mr. Miller and his partners routinely canvassed Brooklyn's Chinese neighborhoods and developed a rapport with merchants. 
This resulted in hundreds of convictions. 
Mr. Miller joined the Major Case Squad in 1995, but had a heart attack shortly afterward. 
He retired in July.
Mr. Tartaglia became the executive officer of the Major Case Squad at the height of Chinese kidnappings in 1994. 
During his tenure, the unit established a working relationship with the police in Fujian, China, and the central Chinese law enforcement agency in Beijing. 
This made it more difficult for criminals to find a haven in China.
In 1995, the squad made headlines by capturing members of the Plum Blossom Boys, a gang whose members had kidnapped an illegal Fujianese immigrant, and tortured and killed her after her family failed to come up with the ransom. 
Mr. Tartaglia, who retired in in October, is now a detective in the Nassau County District Attorney's office.
The Police Department did not respond to requests for crime statistics and interviews. 
But Robin Mui, the president of the Chinese Language Journalists Association, who works closely with the police, said he had been told that reported push-in robberies and extortions against the Chinese in Brooklyn dropped from about 300 cases a year in the early and mid-1990's to about 10 cases a year now. 
He said reported Chinese kidnappings in the city declined from about 50 cases in 1994 to none so far this year.
Although many violent Asian gangs, like Fuk Ching, Tong On, and the Fujianese Flying Dragons, have been hobbled by aggressive joint law-enforcement efforts involving the Police Department and Federal agencies, officials warn that crimes against the Chinese are far from eradicated. 
Criminals, they said, have moved away to other states.
Even though violent crimes by Asians against Asians have declined, extortion has made a comeback in pockets of Chinatown in Manhattan. 
Officials say the criminals, ragtag groups of teen-agers and young adults with no affiliations with the real gangs whose names they invoke, have hit Pell Street, where the Flying Dragons once ruled, and East Broadway, the home turf of Tong On. 
They have broadened the range to include beauty salons, driving schools and furniture stores.
""At this point, the problem is contained to a small area,"" said a law enforcement official who insisted on anonymity. 
""We're trying to nip it in the bud.""Â Â Â JANE H. LII",4,immigrants,CLINTON,Clinton (1993-2000)
