file,text,topic_cluster_id,topic_label,era,era_label,topic_category,topic_category_label
AROUND THE WORLD_U.S. to Help China Build Largest Dam.txt,"ï»¿
The United States and China have signed an agreement under which the Interior Department will help China design the world's largest hydroelectric dam, the department said today.
Experts from the department's reclamation bureau and several private American companies would visit China in late September to help begin designing the Three Gorges project on the Yangtze River, the department said.
US Interior Department reports US and China have signed agreement under which department will help China design world's largest hydroelectric dam, Three Gorges project on Yangtze River; experts from department's reclamation bureau and several private US companies will visit China in September to begin project's design (S)
China will pay all the consultants' costs.
Reclamation bureau engineers helped in early design work on the Three Gorges dam in the 1940's, but the project was shelved in 1947 during the civil war that ended with the Communist victory.
The dam is expected to be able to generate 13 million kilowatts of electricity, more than the 12.6 million kilowatts projected for the Iaipu dam being built by Brazil and Paraguay.",1,billion,REAGAN,Reagan (1981-1988),CATEGORY_1,"billion, company, trade"
"B.P. Abandons Well Off China LONDON, Jan. 10 (AP) - The British Petroleum Company said it had abando.txt","ï»¿
B.P. is operator for a group of companies that signed the first exploration contracts with the Chinese Government under competitive bidding that began in 1982.
The company said the well, which was the first in a three-year drilling program, was drilled to a depth of 11,388 feet and encountered ''indications of liquid hydrocarbons.''
The company declined to give detailed results. 
B.P., which is using only one rig in its South China Sea operations, said the rig would move to a new location in the contract area for exploration.
A B.P. spokesman said that other rigs would be introduced to the area over time and that the group was committed to further exploration.",1,billion,REAGAN,Reagan (1981-1988),CATEGORY_1,"billion, company, trade"
Baldrige_s China Pledge.txt,"ï»¿
Commerce Secretary Malcolm Baldrige said today that China and America ''have great potential together'' and promised to help accelerate Western screening procedures for United States high-technology equipment destined for China.
He made the pledge in a toast at a welcoming banquet given by Zheng Tuobin, minister of foreign economic relations and trade.
The two men will be co-chairmen of the third conference of the China-United States Joint Commission on Commerce and Trade that will be held Monday and Tuesday. 
The Chinese are expected to complain about high-technology barriers.
United States Commerce Secretary Malcolm Baldrige, in China as co-chairman of third conference of China-United States Joint Commission on Commerce and Trade, says China and United States have great potential together; promises to help accelerate Western screening procedures for United States high-technology equipment destined for China (M)
Mr. Baldrige, who arrived Saturday, noted that at the first commission meeting in Peking two years ago China's main concern was United States red tape blocking exports of computers and other sophisticated equipment.
''We said then that we had decided to speed it up - it would be good for both of us - and I think the results have shown very clearly in the last two years that we've been able to make tremendous progress on that score,'' he said.
''Now those problems on technology transfer center more outside the United States than they do inside.
''But I will promise you that we will devote the same effort to solving those problems and getting them behind us as we did to the problems we had originally, and I think we will succeed just as well on that score also.''
The problems Mr. Baldrige acknowledged now come from Cocom, which stands for Coordinating Committee, a Paris-based body run by 15 Western allies that screens high-technology exports to Communist countries to protect military security.
Some orders are delayed for months while Cocom member governments review each application.
China, which seeks most-favored-nation treatment from the United States, is expected to request exemption from Cocom procedures. 
On his May 1983 visit, Mr. Baldrige lifted export restrictions against China on ''dual-use'' technology with military potential.
Mr. Zheng said China's economic development would continue to give impetus to United States trade, which reached a high of $6.07 billion last year.",1,billion,REAGAN,Reagan (1981-1988),CATEGORY_1,"billion, company, trade"
Bechtel in China Accord.txt,"ï»¿
The Bechtel Group Inc., an engineering company based in San Francisco, signed a $3 million joint venture agreement today with the state- owned China National Coal Development Corporation. 
The New China News Agency said the new company, China American International Engineering Inc., would work on coal mines, pipelines, engineering, energy and communications projects.
Bechtel Group signs $3 million joint venture with state-owned China National Coal Development Corp for work on coal mines and other projects (S)",1,billion,REAGAN,Reagan (1981-1988),CATEGORY_1,"billion, company, trade"
Briggs & Stratton In China Venture.txt,"ï»¿
The Briggs & Stratton Corporation has announced a joint venture to build small engines in China with a privately owned Chinese company.
The joint venture, with Chongquing Puling Machinery Works, will produce 10- and 16-horsepower gasoline engines in Chongquing, a city in southwestern China.
George A. Senn, executive vice president of Briggs, said the cast-iron engines would be used for various industrial and commercial purposes. 
He said Briggs & Stratton was the first United States small engine company to engage in a joint venture with the Chinese. 
The agreement was reached after 10 months of negotiations with Chinese officials.",1,billion,REAGAN,Reagan (1981-1988),CATEGORY_1,"billion, company, trade"
Business and the LawTamar Lewin Legal Claims Against China.txt,"ï»¿
ONE of the last acts of the imperial regime that ruled China in 1911 has come back to plague not only the modern Peoples Republic of China but America's State Department and Federal courts as well. 
Depending on how it is resolved, it could become a serious obstacle to trade between the United States and China.
The Qing dynasty, just before it collapsed, issued millions of dollars worth of bearer bonds for the construction of the railroad that runs from Canton to Peking. 
The 1951 maturity date on these Hukuang Railways Sinking Fund Gold Loan bonds came and went, but the bondholders never got paid. 
Many of them now hold the bonds more as curios than as financial paper.
But on Aug. 
21, 1981, Federal District Judge U. W. Clemon of Birmingham, Ala., entered a $41.3 million default judgment for the bondholders. 
China, as has been its custom whenever sued in United States courts, did not show up to defend itself. 
As the old Chinese proverb would have it: ''To enter a court of law is to enter a tiger's mouth.''
Since then, however, China has, for the first time, hired an American lawyer to conduct its defense: Eugene Theroux, of Washington's Baker & McKenzie.
Mr. Theroux, who has had long experience working with the Chinese, has asked Judge Clemon to set aside the default judgment and dismiss the bondholders' claims. 
''It is an odious debt forced on the Chinese by foreign bankers, on terms that were unfair,'' he said.
Mr. Theroux's request to overturn the default judgment is backed by the United States Government. 
Several months ago the State Department filed a statement of interest in which Secretary of State George P. Shultz said the case had become a major irritant in American-Chinese relations.
And in court papers filed last week, the Justice Department told Judge Clemon that allowing the default judgment to stand would exacerbate international tensions and could be ''expected to affect adversely our bilateral relations with China.''
The case is scheduled for argument Jan. 
17.
People familiar with the railway bond case and other pending American claims against China say the question of the default judgment is central to the future of relations between the two countries.
The Chinese maintain that China, as a sovereign government, has no obligation to appear in the courts of another nation.
''The United States has concluded that the Peoples Republic of China's belief that it is immune from judicial proceedings, including any obligation to appear and argue that immunity, is strongly held as a matter of principle,'' said the Justice Department in its filing.
As a practical matter, China has a lot to lose if it does appear in court. 
There are many other issues of bearer bonds floating around, some of which have already given rise to litigation in New York and Pittsburgh. 
So if China defends itself in the Birmingham case but loses, it would likely face a flood of legal claims in this nation, and fighting these would require considerable resources.
On the other hand, if China does not get the railway bond case dismissed, lawyers for the bondholders have said they will try to collect on the default judgment by attaching Chinese bank accounts and assets in this country.
The railway case could have ramifications well beyond the bond claims, too.
As Chinese exports to this country increase, so do product liability claims against the Chinese Government. 
So far, the Chinese have not been defending themselves in such actions. 
In the most publicized case, a 17-year-old boy whose right eye was injured by defective Chinese fireworks sued. 
The Chinese never appeared in court to defend the case, but the claim was apparently dropped after a secret out-of-court settlement.
Still, as China does more business in the United States and as such suits proliferate, most observers believe that China will have to come to grips with the American judicial system.
''As the Chinese come into this world and work with us, they ought to recognize their contractual obligations,'' said Edward Sills, the lawyer who filed the New York bond litigation against China. 
''Under international law, there is sovereign immunity for acts of state, but there is a very clear limitation on sovereign immunity when it comes to commercial transactions. 
The Chinese are really hung up more on the political question than the legal one. 
The Foreign Sovereign Immunities Act clearly indicates that the raising of money through a bond issue is a commercial transaction.''
As his court filings point out, however, the Foreign Sovereign Immunities Act was passed in 1976, long after the bonds had been issued.",1,billion,REAGAN,Reagan (1981-1988),CATEGORY_1,"billion, company, trade"
C.I.A. STUDY FINDS CHINESE ARMY STILL OUT OF DATE.txt,"ï»¿
China's military modernization program is making ''limited progress'' but still has far to go before Peking attains fully modernized armed forces, according to Central Intelligence Agency analysts.
Their report was part of a compendium of papers issued today by the Congressional Joint Economic Committee, assessing China's drive to upgrade its industry, agriculture, military forces and science and technology.
Represenative Henry S. Reuss, Democrat of Wisconsin, chairman of the committee, noted that despite advances since the death of Mao in 1976, ''China faces serious economic problems.''
WASHINGTON, Aug. 
25 (AP) -China's military modernization program is making ''limited progress'' but still has far to go before Peking attains fully modernized armed forces, according to Central Intelligence Agency analysts.
He added: ''Agricultural production is barely keeping up with the population. 
Oil production peaked in 1979 and has been declining, and energy can be expected to be a constraint on growth for the next few years.
''The defense burden has been rather moderate, outlays having been reduced or kept level in the past several years. 
But there are pressures to increase defense allocations. 
Such a change in policy could have serious consequences for the economy.''
The question of Chinese military modernization has emerged as a particularly sensitive issue in the past few years, since the United States moved to establish full diplomatic relations with Peking and restrict official ties with Taiwan.
Under the terms of a joint United States-Chinese communique issued on Aug. 
17, the Reagan Administration agreed to limit American arms sales to Taiwan but set no date for a full cutoff.
John C. Holdridge, Assistant Secretary of State for East Asian and Pacific affairs, subsequently went before a House subcommittee to offer assurances that the United States could move ''quite rapidly'' to assist Taiwan in case it was threatened by an attack from the mainland.
In the Joint Economic Committee publication, two C.I.A. analysts, Sydney H. Jammes and G. Lawrence Lamborn, wrote that ''although China's defense modernization is still in an early stage and undoubtedly faces severe tests, the program is making limited progress.''
But they said the program would be successful ''only if the nation enjoys prolonged political stabilityI, retains access to foreign capital and technology, avoids costly foreign military campaigns and moves forward in higher priority efforts to modernize agriculture, industry and science and technology.''
Peking's drive to upgrade its military forces has been spurred by strong apprehension over Soviet military intentions in Asia. 
However, Mr. Jammes and Mr. Lamborn noted that ''China evidently views the Soviet Union as a long-term rather than as an immediate danger, and defense modernization probably will continue to hold the lowest priority among the 'Four Modernizations.'
''
While Chinese armed forces should achieve ''limited gains'' by 1985, the analysts said, ''weaknesses in China's electronics industry will prevent the widescale introduction of new radars, sonars and other electronic equipment.''
They added: ''Tactical mobility and logistical support will continue to be hampered by shortages of vehicles and by limited capacity for repair and maintenance. 
And although new ground force equipment such as air defense and antitank missiles will appear in limited numbers, their production will fall far short of P.L.A. needs.''
The P.L.A. is the Chinese Army.
Another specialist on the Chinese military, Thomas W. Robinson of Georgetown University, wrote that the Peking leadership has apparently decided to ''persevere along traditional lines, making internal improvements only when it can be demonstrated that total costs will not rise drastically.''",1,billion,REAGAN,Reagan (1981-1988),CATEGORY_1,"billion, company, trade"
CAPITALISM KEEPS A TOEHOLD IN CHINA.txt,"ï»¿
HE BIN rarely leaves home without his Great Wall credit card. 
One of this city's most successful entrepreneurs, Mr. He uses China's latest status symbol with a casual confidence that belies the long hours and political uncertainties he faces.
Five years ago, he was a disgruntled worker in a state shoe factory. 
''I had a skill to make shoes and run a shop,'' he said. 
''The factory 'big bowl' system was not for me.''
The ''daguofan,'' or big bowl, refers to the system of paying workers in state-owned factories a fixed salary regardless of ability or ambition. 
Although the overwhelming number of Chinese still work for the state, Mr. He and hundreds of thousands of others struck out on their own in the early 1980's when the political climate changed under Deng Xiaoping.
The entrepreneurs now hope their careers are not short-lived. 
As hard-line Communist Party leaders reassert rigorous adherence to socialism, the fate of private business in Canton and elsewhere in the country will be the ultimate measure of China's commitment to economic reform.
Mr. He suffered in a previous era of dogmatic socialism. 
''My father began a shoe business in 1921,'' he said. 
''We kept in business until 1958. 
That year, they closed the shop and I went to work in a leather shoe factory.''
In 1958, Mao Zedong launched a three-year effort to accelerate the country's economic growth by creating huge agricultural communes and backyard industries. 
A catastrophic famine resulted in which 30 million people may have died. 
Throughout this period, and the calamitous decade of the Cultural Revolution that ended in 1976, Mr. He and his family lived in the former shoe store on Wanfu, or Ten Thousand Happiness, Street.
In 1982, Mr. He was given the opportunity to begin again. 
He borrowed money from a bank and opened a small shop, which was successful from the start. 
''Before I opened the shop I was worried,'' he said. 
''The first day I sold more than 20 pairs of shoes. 
I didn't expect that at all.''
Unhappy with the quality and styles of state-produced shoes, Mr. He built a factory to make Western-style laced bankers' shoes, slip-ons and women's pumps with delicate leather ribbing. 
$135,000 a Year Today, he said, he and his wife sell about $135,000 worth of shoes a year, an immense sum by Chinese standards. 
''We can turn out a new product in three days,'' he said. 
''It may take the state three months to produce a new shoe.''
There are 50 other independent shoe makers in Canton, he said, and probably 350 private shoe shops.
From the watch repairer's small case on the back of a bicycle to Mr. He's shoe factory, more than 150,000 people work in private businesses in the southern province of Guangdong. 
Private restaurants and clothing stores compete side by side with state-run counterparts. 
Canton's proximity to Hong Kong, which is 85 miles away, and its distance from Beijing, which is 1,200 miles away, have nurtured a self-assured independence in economic life that is unknown in the north.
Cases in Mr. He's shop display the 150 styles of shoes he sells at prices about 10 percent higher than those in state stores. 
There are padded benches - unheard of in state stores - for waiting customers.
''People's living standards are higher,'' Mr. He said. 
''They require quality products.''
Indeed, officials agree that the purchasing power of the Chinese has grown tremendously as a consequence of economic liberalization.
Mr. He's shoes are made in a four-story red brick building that also serves as his home and a dormitory for 18 of his workers. 
He borrowed about $27,000 from a bank to build it and expects to have the loan repaid in three years. 
He said his workers earn about $18 a month, about double what state shoe workers get. 
He also provides housing for his employees and is responsible for their medical fees.
Despite his success, Mr. He admitted that the vagaries of the political climate could affect his and other private concerns here. 
''But so far,'' he said, ''the political changes in Beijing have had no effect.''
A top provincial official said there was no turning back on the economic liberalization. 
''We have been carrying out the correct policy,'' said Xu Zhi, Canton's deputy secretary general. 
''We will not slow down on economic reform.''
In any event, Mr. He said, there was nothing else to do but to work hard. 
''Since 1982 until now, I have been open every day,'' he noted. 
''I am open 13 hours a day. 
I have never closed for even one day.''",1,billion,REAGAN,Reagan (1981-1988),CATEGORY_1,"billion, company, trade"
China Acts on Joint Ventures.txt,"ï»¿
China issued new economic regulations today aimed at attracting greater foreign investment by giving more preferential treatment to joint ventures.
Several Western business sources here thought that the new regulations, which were made public by the State Council, contained little that was new because many of the announced changes had already been quietly put into effect.
But the announcement promised to reduce the confusion that has persisted among Western investors about their rights and obligations in joint ventures with Chinese companies controlled by the state.
China issues new economic regulations aimed at attracting greater foreign investment by giving preferential treatment to joint ventures; new rules are aimed at reducing confusion that has persisted among foreign investors about their rights and obligations in joint ventures with Chinese companies controlled by state (M)
''It's comforting that we have it spelled out,'' a United States representative said.
The new regulations, which supplement China's first joint venture law promulgated in July 1979, apply generally to enterprises that combine Western capital and technology with Chinese factories and labor.
Â 
Exemption for Some Imports
Among other changes, the latest regulations exempt certain imported materials from customs duties and industrial and commercial taxes. 
Previously, Western investors were technically liable for duties on what they imported to make a product in China. 
The products made for export are also now formally exempted from the nation's consolidated industrial and commercial tax.
The purpose of the joint ventures has been to generate foreign currency for China by producing quality goods for export, and investors have been prohibited or strongly discouraged from marketing them inside the country. 
Now joint venture products that China urgently needs or would otherwise import can be mainly sold in the domestic market.
The new legislation now authorizes the department responsible for the joint venture to resolve any foreign- exchange imbalance caused by domestic sales, though it does not specify how. 
The new legislation also stipulates that disputes between the foreign and Chinese partners can be arbitrated in the country where the sued party is situated or in a third country if both sides agree. 
While the Chinese may still insist that disagreements be arbitrated in China, this gives an appearance of greater leeway for the foreign investor.
Â 
Directors' Status Recognized
The board of directors of a joint venture is now regarded as its highest authority and is empowered to make all major decisions under the latest regulations. 
Government departments in charge may offer guidance, assistance and supervision but not actual leadership.
''This provision reflects respect for the right of a joint venture to do business independently,'' Yuan Mu, a State Council spokesman, was quoted as saying at a news conference.
A report on the new regulations on joint ventures circulated today by the official New China News Agency did not clarify some problems that have perplexed Western businessmen.
For example, there was no mention of a requirement that Chinese management be paid on a par with Western executives in the joint venture. 
The Government has the habit of siphoning away most of this Western salary, leaving the Chinese manager with little more than the local prevailing salary.
Some Western businessmen said they were waiting to see to what extent the new rules would make it easier to do business in China. 
''The big question still is: How will it work in practice?'' one American said.",1,billion,REAGAN,Reagan (1981-1988),CATEGORY_1,"billion, company, trade"
China Aids Light Industry.txt,"ï»¿
The Chinese Government is making more loans to develop a diversified rural economy, according to Li Fei, vice president of the People's Bank of China. 
The New China News Agency today quoted him as saying the funds were supporting light industry and the output of consumer goods, mostly bicycles, sewing machines and watches.
Chinese Government is making more loans to develop diversified rural economy",1,billion,REAGAN,Reagan (1981-1988),CATEGORY_1,"billion, company, trade"
